,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,p135,p136,p137,p138,p139,p140,p141,p142,p143,p144,p145,p146,p147,p148,p149,p150,p151,p152,p153,p154,p155,p156,p157,p158,p159,p160,p161,p162,p163,p164,p165,p166,p167,p168,p169,p170,p171,p172,p173,p174,p175,p176,p177,p178,p179,p180,p181,p182,p183,p184,p185,p186,p187,p188,p189,p190,p191,p192,p193,p194,p195,p196,p197,p198,p199
3975,0.0,0.0,0.0,4057.17,0.0,5833.55,0.0,7395.99,0.0,4246.68,0.0,5202.33,0.0,5376.47,0.0,5269.8,3383.64,0.0,7195.64,0.0,5057.71,0.0,4841.59,0.0,5649.43,0.0,5242.83,0.0,4639.95,0.0,4342.76,0.0,5043.49,0.0,3820.65,0.0,3148.04,0.0,4623.45,0.0,6317.24,0.0,4851.42,6758.23,0.0,3364.74,0.0,4572.1,0.0,3612.2,0.0,4545.85,0.0,6291.38,0.0,2820.92,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3976,0.0,0.0,0.0,8286.33,9317.76,0.0,-1879.69,-2807.98,0.0,8980.68,-901.29,0.0,10020.68,0.0,8316.2,-2654.58,0.0,8980.36,9429.52,0.0,-730.79,0.0,-2158.18,-414.45,0.0,8351.55,8698.72,0.0,-2152.66,9320.8,0.0,7761.8,0.0,-395.01,8701.97,0.0,-1666.34,7282.59,0.0,-1961.93,8113.65,0.0,-983.79,0.0,6369.98,9960.38,0.0,10796.21,8875.62,0.0,-1083.63,0.0,-2551.43,-1307.85,0.0,7497.05,7269.75,0.0,7574.08,-1372.16,0.0,8262.61,0.0,8014.68,7378.6,0.0,-964.14,8553.09,0.0,7168.53,7721.57,0.0,-1788.14,0.0,9687.13,10498.78,0.0,8607.44,-1005.66,0.0,8966.66,0.0,8095.54,-2255.14,0.0,7817.33,8752.28,0.0,-1374.86,9391.16,0.0,-1106.78,0.0,9495.14,8744.98,0.0,8734.73,-2310.69,0.0,8676.93,0.0,-2262.35,8781.86,0.0,-214.12,8433.99,0.0,-1017.89,-1242.01,0.0,8235.19,0.0,-475.38,7854.26,0.0,-242.79,-1010.26,0.0,6852.8,7195.4,0.0,-1437.54,0.0,9210.85,-2476.19,0.0,9968.07,-2320.8,0.0,7098.71,0.0,-1626.63,-2507.76,0.0,-1926.29,8961.37,0.0,9139.29,8250.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3977,0.0,0.0,0.0,4734.58,0.0,2982.21,4018.38,0.0,4875.55,0.0,2348.07,0.0,3936.91,4879.77,0.0,5709.11,0.0,5236.25,0.0,4416.26,5362.44,0.0,5762.9,0.0,3536.5,0.0,3174.01,0.0,3474.43,4225.67,0.0,4081.63,0.0,2385.86,0.0,5862.96,2775.0,0.0,5346.25,0.0,4596.44,0.0,5691.93,4279.72,0.0,-2083.85,0.0,3854.1,0.0,5090.98,0.0,3963.35,3711.02,0.0,3726.86,0.0,3373.85,0.0,4663.74,4341.41,0.0,3993.35,0.0,-3168.25,0.0,-850.56,2540.12,0.0,2191.89,0.0,-1659.96,0.0,5013.28,3178.76,0.0,-3419.2,0.0,4627.6,0.0,3543.21,0.0,5594.76,4420.17,0.0,5913.68,0.0,5517.44,0.0,3787.97,4492.77,0.0,5655.38,0.0,2637.32,0.0,-2028.49,5056.74,0.0,4264.04,0.0,3984.42,0.0,4316.55,0.0,6438.0,2367.14,0.0,4395.51,0.0,4110.12,0.0,5026.48,2492.43,0.0,5040.06,0.0,5317.32,0.0,3841.29,4166.54,0.0,4043.93,0.0,-1988.24,0.0,4739.55,0.0,4458.08,4433.28,0.0,3855.43,0.0,2077.87,0.0,3064.48,3525.17,0.0,-1337.1,0.0,-344.77,0.0,4514.16,4373.06,0.0,3676.52,0.0,3751.86,0.0,2475.03,3599.8,0.0,5248.88,0.0,3736.21,0.0,4745.15,0.0,-627.93,5215.65,0.0,3062.75,0.0,3863.4,0.0,6125.23,2240.65,0.0,4079.53,0.0,4058.8,0.0,5747.08,4795.61,0.0,4618.84,0.0,4750.24,0.0,3907.4,0.0,5811.35,4542.94,0.0,5140.69,0.0,5135.86,0.0,5053.69,-667.57,0.0,5359.58,0.0,6359.43,0.0,4507.76,4269.17,0.0,4613.68,0.0,
3978,0.0,0.0,0.0,0.0,-1086.87,0.0,8158.87,0.0,0.0,-430.7,0.0,0.0,-2310.91,0.0,-1316.62,0.0,0.0,7585.8,0.0,0.0,-1066.91,0.0,0.0,-2057.59,0.0,-1228.75,0.0,0.0,-205.69,0.0,0.0,-925.48,0.0,7200.75,0.0,0.0,7478.34,0.0,0.0,-39.38,0.0,-375.84,0.0,0.0,-960.3,0.0,0.0,-984.37,0.0,-1886.94,0.0,0.0,-38.3,0.0,0.0,-1627.71,0.0,-1709.06,0.0,0.0,8976.7,0.0,0.0,-630.67,0.0,-1796.6,0.0,0.0,-2629.34,0.0,0.0,7083.69,0.0,0.0,7574.33,0.0,-2453.93,0.0,0.0,7110.13,0.0,0.0,-2761.83,0.0,-677.59,0.0,0.0,-2353.06,0.0,0.0,7454.02,0.0,7331.68,0.0,0.0,8305.65,0.0,0.0,-749.69,0.0,-4123.83,0.0,0.0,-2935.82,0.0,0.0,-1337.91,0.0,0.0,-292.82,0.0,-1151.92,0.0,0.0,-1489.81,0.0,0.0,-968.87,0.0,-1553.65,0.0,0.0,-1989.19,0.0,0.0,-2152.83,0.0,-1190.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3979,0.0,0.0,-507.21,9033.37,-424.58,-2151.36,-1750.43,-154.23,5380.47,6457.79,5943.91,9149.43,4984.64,-1473.13,-3331.07,8017.89,-242.57,-328.68,-1189.05,6013.49,-2694.18,8504.6,-504.22,-117.14,7303.55,4992.74,-263.59,-2370.91,-1644.96,6737.93,6820.93,5415.6,7787.62,6210.0,5171.8,-128.2,6223.77,-2615.08,-1300.64,8456.73,4642.42,-603.13,-160.81,-308.35,6283.96,5049.82,-2166.32,6553.89,-2133.37,5775.47,6057.34,4618.92,-344.03,-1721.11,-1895.7,4054.31,-1397.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3980,0.0,-2058.15,5553.2,5934.35,-3063.82,-748.15,-3724.54,-2238.89,-1078.72,6412.69,-2238.89,5558.52,5830.22,5908.47,6308.56,4222.97,-2302.38,5855.06,5026.2,-2987.95,5020.7,5027.68,5397.37,4811.58,6414.28,4642.43,6770.47,4853.75,7113.13,-1220.04,4773.39,3786.74,-1055.67,5268.03,5110.55,-2048.53,5024.06,4796.17,3896.87,7104.11,5852.07,2990.92,5151.85,3165.94,3959.42,6118.94,6158.25,-2627.43,4914.74,4864.79,4747.67,5871.45,6011.56,-2396.22,4407.01,-1880.14,-2810.67,5127.12,6318.98,-1192.95,7945.86,-3742.55,5871.65,4742.16,4620.04,7037.68,5861.84,6943.66,-2700.94,5494.28,5358.39,5799.05,6410.45,-2470.69,3826.68,-462.84,5941.52,4014.18,-2099.29,-2464.7,5791.37,4762.2,-1828.35,5436.47,6529.0,4969.81,-1501.56,5457.0,6395.83,5819.29,4796.38,-2857.45,5199.62,-2233.3,-2743.31,-3055.97,-2011.2,6172.36,-1270.21,4976.38,5486.14,6312.08,4134.48,4871.1,5280.01,4619.5,-1370.15,5002.36,5686.44,-1244.32,-1413.05,3940.66,-110.04,5193.78,5307.34,-1956.04,-1923.9,-2055.23,-3188.7,5260.33,5792.85,-861.47,4338.0,5341.32,7453.02,5060.27,3506.99,4187.02,7823.62,6366.81,4104.92,4737.94,-3349.5,5558.48,4413.57,3292.88,5823.84,5098.92,4359.09,7386.06,6111.71,4577.88,5034.39,5658.94,6818.2,5962.33,5770.49,-1321.41,6434.75,5704.11,6423.58,6653.37,6173.47,-525.72,5184.51,4683.77,-1836.41,4699.32,-3430.84,5089.36,-1747.91,6817.23,5631.67,-152.78,4489.9,6157.07,4820.71,-1936.37,-3153.39,5826.11,3943.66,-1950.46,-595.55,4336.87,-813.21,4711.51,5103.79,5315.04,5554.38,-2985.67,5735.53,5801.33,-1155.04,5808.82,6510.58,6404.51,-1338.87,,,,,,,,,,,,,
3981,0.0,0.0,0.0,-1174.89,0.0,8822.98,8446.47,0.0,9737.14,0.0,-3543.89,0.0,-1219.75,7773.4,0.0,-14.29,0.0,-2421.41,0.0,-1914.0,0.0,9699.85,-2652.63,0.0,7826.71,0.0,8292.97,0.0,6809.94,8373.93,0.0,7064.01,0.0,-1088.03,0.0,7655.54,0.0,9004.42,8589.23,0.0,-314.05,0.0,8251.97,0.0,9494.32,9094.8,0.0,-1773.2,0.0,9365.34,0.0,-996.43,0.0,8283.52,7836.43,0.0,8256.84,0.0,9907.6,0.0,8952.73,0.0,9312.33,-1922.84,0.0,-2696.82,0.0,-697.22,0.0,-973.36,-259.4,0.0,9112.06,0.0,8049.02,0.0,-1507.55,0.0,-663.53,-2261.12,0.0,-854.27,0.0,7882.38,0.0,-1695.49,-736.77,0.0,-3678.97,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1414.39,0.0,0.0,0.0,0.0,0.0,-467.34,0.0,0.0,0.0,0.0,0.0,0.0,8277.1,0.0,0.0,0.0,0.0,0.0,-1253.31,0.0,0.0,0.0,0.0,0.0,0.0,-3835.77,0.0,0.0,0.0,0.0,0.0,-1175.41,0.0,0.0,0.0,0.0,0.0,0.0,-2673.54,0.0,0.0,0.0,0.0,0.0,0.0,-2065.06,0.0,0.0,0.0,0.0,0.0,7466.18,0.0,0.0,0.0,0.0,0.0,0.0,-3854.88,0.0,0.0,0.0,0.0,0.0,-1161.75,0.0,0.0,0.0,0.0,0.0,0.0,-1046.68,0.0,0.0,0.0,0.0,0.0,4691.49,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3983,0.0,0.0,8139.75,11947.64,7835.46,9394.74,8266.65,8779.37,11038.44,9503.84,9323.59,10788.63,8737.97,6961.2,9286.61,8100.86,7656.47,8180.9,9201.12,10334.14,8441.52,9787.94,9199.04,9677.39,9353.55,-2141.78,10000.05,9498.97,8751.04,8194.33,-2874.9,10484.44,9142.84,8608.18,9899.7,8564.34,9164.42,9476.43,8353.72,9446.23,8635.7,9954.73,-1687.29,8062.24,10706.7,7980.3,9154.7,9214.21,10320.24,9893.15,10513.51,7526.97,9506.2,9860.37,9260.94,9094.19,7570.11,6820.77,9137.71,9770.38,9149.65,9182.18,-2003.01,9675.91,6878.03,10002.44,8913.97,9916.24,8472.9,7718.28,-3116.08,7826.49,9230.51,7737.03,10845.02,9947.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3984,0.0,0.0,0.0,0.0,0.0,10117.35,0.0,0.0,0.0,0.0,-917.57,0.0,0.0,0.0,-1782.58,0.0,0.0,0.0,-2358.48,0.0,0.0,0.0,0.0,-369.01,0.0,0.0,0.0,-3292.48,0.0,0.0,0.0,9406.74,0.0,0.0,0.0,0.0,9794.33,0.0,0.0,0.0,9783.08,0.0,0.0,0.0,-136.0,0.0,0.0,0.0,0.0,-94.44,0.0,0.0,0.0,9853.72,0.0,0.0,0.0,7807.38,0.0,0.0,0.0,0.0,11200.41,0.0,0.0,0.0,-1039.55,0.0,0.0,0.0,-2243.27,0.0,0.0,0.0,0.0,8848.0,0.0,0.0,0.0,9997.46,0.0,0.0,0.0,8723.89,0.0,0.0,0.0,0.0,8606.34,0.0,0.0,0.0,9712.33,0.0,0.0,0.0,8563.86,0.0,0.0,0.0,0.0,9971.53,0.0,0.0,0.0,-1341.84,0.0,0.0,0.0,9948.38,0.0,0.0,0.0,0.0,10163.75,0.0,0.0,0.0,-1248.57,0.0,0.0,0.0,9098.95,0.0,0.0,0.0,0.0,-2406.43,0.0,0.0,0.0,11623.29,0.0,0.0,0.0,8949.36,0.0,0.0,0.0,0.0,10119.29,0.0,0.0,0.0,9224.43,0.0,0.0,0.0,12445.12,0.0,0.0,0.0,0.0,9222.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3985,0.0,3944.2,0.0,0.0,-1631.37,0.0,0.0,6291.5,0.0,0.0,5394.65,0.0,0.0,-2797.48,0.0,0.0,5179.59,0.0,0.0,6864.19,0.0,0.0,5079.95,0.0,0.0,-283.68,0.0,0.0,-1226.22,0.0,0.0,-2362.0,0.0,0.0,-1176.88,0.0,0.0,-1921.22,0.0,0.0,-1115.12,0.0,0.0,4248.31,0.0,0.0,-2451.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3986,0.0,0.0,0.0,0.0,0.0,0.0,5166.72,0.0,0.0,0.0,5722.76,0.0,0.0,0.0,0.0,4294.44,0.0,0.0,0.0,3908.18,0.0,0.0,0.0,0.0,-2797.69,0.0,0.0,0.0,4588.37,0.0,0.0,0.0,0.0,5691.21,0.0,0.0,0.0,0.0,3359.35,0.0,0.0,0.0,6421.4,0.0,0.0,0.0,0.0,5135.23,0.0,0.0,0.0,6015.55,0.0,0.0,0.0,0.0,5081.45,0.0,0.0,0.0,4622.84,0.0,0.0,0.0,0.0,4341.8,0.0,0.0,0.0,0.0,2477.13,0.0,0.0,0.0,5246.28,0.0,0.0,0.0,0.0,4441.59,0.0,0.0,0.0,4963.42,0.0,0.0,0.0,0.0,4314.6,0.0,0.0,0.0,5374.75,0.0,0.0,0.0,0.0,1422.39,0.0,0.0,0.0,0.0,4875.26,0.0,0.0,0.0,4899.91,0.0,0.0,0.0,0.0,6494.11,0.0,0.0,0.0,5788.54,0.0,0.0,0.0,0.0,5738.32,0.0,0.0,0.0,3790.44,0.0,0.0,0.0,0.0,4687.81,0.0,0.0,0.0,0.0,5385.8,0.0,0.0,0.0,4687.39,0.0,0.0,0.0,0.0,5363.04,0.0,0.0,0.0,4675.32,0.0,0.0,0.0,0.0,6594.82,0.0,0.0,0.0,4182.43,0.0,0.0,0.0,0.0,-418.02,0.0,0.0,0.0,0.0,5159.3,0.0,0.0,0.0,5510.0,0.0,0.0,0.0,0.0,4789.53,0.0,0.0,0.0,4087.75,0.0,0.0,0.0,0.0,7778.89,0.0,0.0,0.0,4083.66,0.0,0.0,0.0,0.0,,,,,,,
3987,0.0,0.0,4792.95,0.0,6138.46,6218.74,0.0,7660.73,6286.47,5338.5,0.0,4543.37,6244.1,5254.32,0.0,5587.37,4826.31,5869.7,0.0,5906.36,8357.67,0.0,-789.99,4000.4,4008.37,0.0,5365.42,3336.01,0.0,-3110.63,5684.13,-980.5,0.0,4954.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3988,0.0,0.0,-951.51,8327.86,-719.66,7998.9,7364.78,0.0,-765.31,-2209.39,-1226.59,-1812.83,-221.25,-1165.55,-2351.54,-83.6,-288.63,-45.29,-1811.07,-2947.37,0.0,9097.97,-2105.68,7227.42,9067.91,-1114.94,-1429.49,-14.95,-3283.37,9393.6,-1425.17,-161.04,0.0,-1187.43,-105.19,7800.58,-2231.31,-1614.03,6505.53,-1066.34,-290.03,8881.28,-2224.93,-2081.77,0.0,6661.94,-1443.91,-2476.23,-1398.34,-712.0,7871.81,-2812.43,8545.52,6522.32,-2583.23,-1414.97,-1275.46,0.0,-840.02,7918.55,-2423.81,7438.82,-734.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3989,0.0,0.0,0.0,0.0,7297.82,0.0,0.0,0.0,7779.12,0.0,0.0,8208.72,0.0,0.0,7612.9,0.0,0.0,0.0,-351.52,0.0,0.0,8565.46,0.0,0.0,7629.07,0.0,0.0,0.0,8836.67,0.0,0.0,8372.4,0.0,0.0,-3188.59,0.0,0.0,0.0,-1037.96,0.0,0.0,7486.86,0.0,0.0,0.0,8029.37,0.0,0.0,7826.82,0.0,0.0,-2302.68,0.0,0.0,0.0,-133.22,0.0,0.0,9675.81,0.0,0.0,9103.81,0.0,0.0,0.0,9255.08,0.0,0.0,9523.96,0.0,0.0,8712.19,0.0,0.0,0.0,8969.7,0.0,0.0,-1642.41,0.0,0.0,9039.28,0.0,0.0,0.0,7190.16,0.0,0.0,-196.41,0.0,0.0,9956.68,0.0,0.0,0.0,6327.14,0.0,0.0,8488.9,0.0,0.0,-4118.22,0.0,0.0,0.0,-1533.52,0.0,0.0,-2536.56,0.0,0.0,-1562.21,0.0,0.0,0.0,8987.04,0.0,0.0,8845.51,0.0,0.0,-946.44,0.0,0.0,0.0,5978.04,0.0,0.0,6414.71,0.0,0.0,8792.76,0.0,0.0,0.0,7173.37,0.0,0.0,7024.19,0.0,0.0,0.0,8637.09,0.0,0.0,-648.94,0.0,0.0,8905.97,0.0,0.0,0.0,6293.15,0.0,0.0,8222.18,0.0,0.0,8686.43,0.0,0.0,0.0,7991.13,0.0,0.0,7485.81,0.0,0.0,7142.69,0.0,0.0,0.0,7888.86,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2303.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1396.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7407.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7377.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2272.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2600.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3794.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3480.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1830.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7080.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-874.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2649.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1145.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1067.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2376.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1501.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2208.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10512.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3521.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1822.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5185.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1487.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-875.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3224.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10948.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8724.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3671.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2741.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
3992,0.0,0.0,6075.19,0.0,7012.45,7030.29,-132.3,-1700.52,0.0,6856.1,6135.54,-929.92,0.0,-2678.37,-4713.86,-183.68,-1433.68,0.0,-724.15,-1024.82,-1860.45,0.0,-1093.64,-646.95,6071.41,4841.79,0.0,5029.73,7366.7,-737.28,0.0,-1633.33,-1620.93,-666.15,0.0,-375.17,-1121.81,6168.61,-924.89,0.0,-1014.99,-769.34,-2784.1,0.0,-1567.45,-1198.0,-510.33,-150.39,0.0,6698.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3993,0.0,0.0,0.0,9231.86,0.0,11907.65,0.0,9085.75,0.0,9683.9,9925.25,0.0,8996.91,0.0,8364.46,0.0,10218.13,0.0,5990.62,0.0,10608.29,0.0,9693.09,0.0,7650.24,0.0,8977.91,0.0,9117.03,8505.59,0.0,10157.73,0.0,6458.36,0.0,7719.39,0.0,8124.74,0.0,8293.82,0.0,8890.09,0.0,10494.7,0.0,8879.51,11047.75,0.0,10878.05,0.0,10690.3,0.0,9569.67,0.0,10120.66,0.0,10814.11,0.0,9076.74,0.0,-3972.03,0.0,8923.3,0.0,10644.54,9414.46,0.0,7946.62,0.0,10694.65,0.0,9775.1,0.0,8839.29,0.0,8475.9,0.0,9063.95,0.0,10473.25,0.0,9701.75,11096.11,0.0,8468.14,0.0,8920.8,0.0,-2019.73,0.0,8421.16,0.0,10128.67,0.0,10895.56,0.0,8729.32,0.0,10008.49,0.0,-2134.66,10141.85,0.0,-2096.71,0.0,-1222.17,0.0,9725.26,0.0,-1303.0,0.0,9530.21,0.0,9439.12,0.0,8698.06,0.0,10622.67,0.0,10051.96,8909.41,0.0,8587.09,0.0,9307.14,0.0,9677.69,0.0,8696.78,0.0,9184.86,0.0,-4935.42,0.0,10610.08,0.0,11003.68,8584.59,0.0,9706.51,0.0,-2127.14,0.0,7355.11,0.0,10569.27,0.0,9315.08,0.0,9489.58,0.0,9380.7,0.0,7416.86,0.0,9506.91,8045.5,0.0,8214.41,0.0,9864.38,0.0,8472.45,0.0,9680.35,0.0,8231.84,0.0,7279.77,0.0,9075.98,0.0,9903.88,9596.87,0.0,9130.27,0.0,10472.45,0.0,8895.97,0.0,6513.46,0.0,10648.34,0.0,9774.85,0.0,8582.28,0.0,8367.87,0.0,9430.65,9532.6,0.0,8342.61,0.0,10294.27,0.0,7798.93,0.0
3994,0.0,-1563.75,9378.22,-2239.13,6251.25,6707.58,-1399.59,-1010.76,6073.99,8269.16,8405.93,5671.22,5902.06,8407.07,7662.29,-1986.25,-1763.69,5726.72,7905.84,8825.84,7353.6,-735.71,7227.09,8482.09,4560.73,9206.14,-3358.94,-2419.29,7613.93,7555.53,8071.43,7138.53,6088.88,5359.13,6957.78,7350.74,-128.89,7672.18,-2578.75,7093.74,6618.37,7183.99,6445.61,8553.28,8971.78,7513.11,6308.58,7618.79,-784.99,6843.33,8046.19,-3864.35,5852.38,6552.95,-1653.59,-1043.87,5703.59,7499.63,7883.2,7186.07,7483.15,-3463.76,7205.77,8206.52,-2549.73,8229.43,7107.48,5713.75,6632.0,-1399.75,-591.9,7989.83,-1035.01,7571.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3995,0.0,0.0,0.0,3630.15,0.0,-904.92,0.0,-204.88,0.0,-2765.61,0.0,-181.45,0.0,-1353.3,0.0,-491.59,0.0,-2240.87,0.0,2193.27,0.0,-963.67,0.0,-2502.74,0.0,2577.93,0.0,-1803.02,0.0,-310.2,0.0,2214.19,0.0,-944.92,0.0,-1101.44,0.0,-2622.97,0.0,-3140.46,0.0,-297.6,0.0,-1713.72,0.0,-594.25,0.0,3805.35,0.0,2187.8,5108.04,0.0,-1420.87,0.0,1654.08,0.0,-641.46,0.0,4289.42,0.0,2011.55,0.0,-1751.6,0.0,-1897.01,0.0,4859.12,0.0,-732.99,0.0,4240.61,0.0,3598.59,0.0,-525.43,0.0,-1453.03,0.0,-1383.72,0.0,-444.08,0.0,3549.91,0.0,-2764.53,0.0,-3515.19,0.0,-1558.3,0.0,-328.97,0.0,2212.5,0.0,-257.57,0.0,-2627.27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3996,0.0,8181.25,9857.76,9684.01,7562.67,7522.55,8052.45,7567.23,-60.98,8159.63,6030.14,8543.96,7513.87,7042.79,7098.42,7529.81,8043.65,7276.93,6838.17,8904.55,8792.53,8931.0,9543.56,-104.26,10949.68,9558.98,7570.49,10157.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
