,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,p135,p136,p137,p138,p139,p140,p141,p142,p143,p144,p145,p146,p147,p148,p149,p150,p151,p152,p153,p154,p155,p156,p157,p158,p159,p160,p161,p162,p163,p164,p165,p166,p167,p168,p169,p170,p171,p172,p173,p174,p175,p176,p177,p178,p179,p180,p181,p182,p183,p184,p185,p186,p187,p188,p189,p190,p191,p192,p193,p194,p195,p196,p197,p198,p199
4166,0.0,0.0,0.0,0.0,-2222.45,0.0,0.0,-2145.35,0.0,0.0,-3418.74,0.0,0.0,-3524.75,0.0,0.0,-4626.32,0.0,0.0,-2750.16,0.0,0.0,-4678.63,0.0,0.0,-3413.65,0.0,0.0,0.0,-2343.55,0.0,0.0,-1606.51,0.0,0.0,-4443.68,0.0,0.0,-1123.1,0.0,0.0,-941.84,0.0,0.0,-3441.28,0.0,0.0,-2353.2,0.0,0.0,-1335.22,0.0,0.0,-2582.65,0.0,0.0,-1505.68,0.0,0.0,-4224.2,0.0,0.0,-2553.16,0.0,0.0,-3557.9,0.0,0.0,-2514.04,0.0,0.0,-2399.19,0.0,0.0,-3718.76,0.0,0.0,0.0,-4287.4,0.0,0.0,-1188.51,0.0,0.0,-4888.75,0.0,0.0,-3086.65,0.0,0.0,-1425.24,0.0,0.0,-2448.05,0.0,0.0,-2661.62,0.0,0.0,-4640.92,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4167,0.0,0.0,-6208.06,0.0,-7348.57,-7968.5,-9093.47,0.0,-7343.9,-7237.34,-8747.48,0.0,-8977.33,-8534.19,-8233.13,0.0,-8126.87,-8962.84,-7439.51,0.0,-7714.68,-6618.38,-8125.01,0.0,-7853.66,-8421.93,-7472.02,0.0,-9425.11,-7586.67,-9654.02,0.0,-7123.51,-7812.62,-9205.18,0.0,-9006.29,-7858.37,-6184.64,0.0,-9364.79,-10086.0,-8012.33,0.0,-9925.9,-7837.25,0.0,-8268.31,-7116.05,-7043.87,0.0,-8283.14,-7824.99,-7347.51,0.0,-9887.64,-6788.22,-7823.02,0.0,-10145.79,-9003.07,-9246.7,0.0,-8594.65,-8568.09,-8688.67,0.0,-9136.81,-8280.85,-8657.78,0.0,-10834.97,-10528.11,-10032.02,0.0,-8344.87,-9037.01,-7359.45,0.0,-8476.3,-8049.34,-9636.6,0.0,-8665.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4168,0.0,0.0,0.0,-6598.29,-5629.0,0.0,-6900.7,0.0,-7805.63,-5983.13,0.0,-8666.07,0.0,-6453.78,-7064.85,0.0,-5866.48,0.0,-8415.89,-8538.86,0.0,-5978.37,0.0,-7130.68,-6340.01,0.0,-6745.78,0.0,-7675.31,-7787.63,0.0,-7052.13,0.0,-6468.35,0.0,-5408.26,-6831.31,0.0,-7280.55,0.0,-7355.89,-6171.32,0.0,-7033.64,0.0,-6836.93,-7890.13,0.0,-6822.52,0.0,-8484.8,-5896.28,0.0,-5176.8,0.0,-6775.17,-7400.18,0.0,-6524.21,0.0,-7865.81,-5949.82,0.0,-7083.24,0.0,-5086.61,-8864.75,0.0,-6454.11,0.0,-5634.39,-7464.2,0.0,-7078.79,0.0,-6389.63,-6801.02,0.0,-8081.28,0.0,-7106.05,-5633.43,0.0,-8052.65,0.0,-6905.68,-5399.71,0.0,-6112.3,0.0,-5222.42,-6645.31,0.0,-6230.57,0.0,-3838.0,-7336.61,0.0,-8712.48,0.0,-7011.82,0.0,-5833.84,-8303.31,0.0,-7575.32,0.0,-8771.56,-6399.17,0.0,-5573.77,0.0,-7187.36,-7969.56,0.0,-7867.54,0.0,-6734.29,-7342.73,0.0,-7237.47,0.0,-6037.96,-8108.58,0.0,-5509.18,0.0,-5862.37,-6153.83,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4169,0.0,0.0,0.0,-7174.62,0.0,0.0,-4300.29,0.0,-8430.06,0.0,-6742.82,0.0,0.0,-6804.21,0.0,-7955.05,0.0,-6299.27,0.0,0.0,-6843.95,0.0,-7804.48,0.0,-7068.54,0.0,0.0,-6558.15,0.0,-6152.16,0.0,-6317.14,0.0,0.0,-6801.74,0.0,-6485.62,0.0,-5859.93,0.0,-6406.34,0.0,0.0,-7210.64,0.0,-6501.54,0.0,-6281.14,0.0,0.0,-6208.54,0.0,-5392.6,0.0,-7671.51,0.0,0.0,-5488.74,0.0,-7209.3,0.0,-5603.6,0.0,0.0,-6670.35,0.0,-5211.87,0.0,-6267.8,0.0,0.0,-6787.04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4170,0.0,-8943.87,-7645.16,-8159.27,-7777.22,-8684.95,-6207.48,-7317.12,-7280.75,-7161.78,-7677.39,-9432.37,-7222.7,-7074.33,-7627.46,-7935.4,-7377.03,-7808.87,-9895.47,-8534.72,-6750.28,-7678.36,-7651.79,-8586.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4171,0.0,-7036.88,0.0,0.0,0.0,-8250.42,0.0,0.0,0.0,-8705.08,0.0,0.0,0.0,-10360.02,0.0,0.0,0.0,-8679.35,0.0,0.0,0.0,-9935.92,0.0,0.0,0.0,-10350.53,0.0,0.0,0.0,-8809.15,0.0,0.0,0.0,-11261.09,0.0,0.0,0.0,-8003.72,0.0,0.0,0.0,-9242.68,0.0,0.0,0.0,-10466.22,0.0,0.0,0.0,-9370.93,0.0,0.0,0.0,-8059.98,0.0,0.0,0.0,-8639.38,0.0,0.0,0.0,-10084.85,0.0,0.0,0.0,-10669.54,0.0,0.0,0.0,-10116.82,0.0,0.0,0.0,-9625.66,0.0,0.0,0.0,-9064.36,0.0,0.0,0.0,-10408.84,0.0,0.0,0.0,-10528.44,0.0,0.0,0.0,-8808.98,0.0,0.0,0.0,-9082.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4172,0.0,0.0,-4894.45,-5337.29,-5944.99,-5332.88,-3947.11,-5963.68,-4599.69,-3951.97,-4236.49,-4979.42,-3672.0,-4981.62,-4745.8,-5115.46,-5481.11,-4545.19,-4937.97,-5344.97,-5951.13,-6730.69,-5022.57,-6196.33,-6823.62,-4212.72,-5309.07,-4752.44,-6945.16,-5059.47,-5037.03,-5137.81,-4586.88,-4318.74,-4435.5,-4919.88,-3924.17,-5857.18,-3793.9,-3812.64,0.0,-4840.11,-5725.74,-5433.86,-4051.04,-5128.54,-3727.58,-5572.36,-5132.54,-5682.71,-4904.69,-4846.72,-5742.49,-4574.4,-4743.59,-4574.55,-5145.37,-5090.97,-5919.91,-3841.52,-5155.18,-4089.22,-5881.07,-4416.88,-4863.95,-6779.91,-4557.62,-4547.28,-4269.01,-5789.72,-3344.98,-4238.72,-4562.61,-6158.18,-4712.12,-4457.49,-5252.01,-3497.03,-5861.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4173,0.0,-9932.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10590.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10694.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9548.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9722.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10321.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8922.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10516.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9929.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9010.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7485.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10141.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9653.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10737.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4174,0.0,0.0,0.0,-5222.72,0.0,-5315.33,0.0,-3756.35,0.0,-3664.75,0.0,-4082.36,0.0,-3154.88,0.0,-4880.58,0.0,-5039.29,0.0,-4149.25,0.0,-3163.59,0.0,-6811.23,0.0,-2637.42,0.0,-6219.6,0.0,-5575.95,0.0,-3533.43,0.0,-4626.77,0.0,0.0,-3980.54,0.0,-5038.73,0.0,-2979.66,0.0,-5491.2,0.0,-3031.15,0.0,-4329.47,0.0,-3650.81,0.0,-3636.98,0.0,-4654.07,0.0,-4651.91,0.0,-4170.8,0.0,-4019.02,0.0,-2923.65,0.0,-3117.89,0.0,-4278.37,0.0,-6366.19,0.0,-5308.12,0.0,-4104.93,0.0,-3782.97,0.0,-4341.34,0.0,-5010.04,0.0,-4975.09,0.0,-5157.76,0.0,-4785.68,0.0,-5216.59,0.0,-4028.53,0.0,-4063.04,0.0,-2087.89,0.0,-5243.62,0.0,-4761.95,0.0,-5611.83,0.0,-6304.39,0.0,-3145.95,0.0,0.0,-3813.49,0.0,-2711.17,0.0,-5669.21,0.0,-4746.15,0.0,-5925.74,0.0,-6683.15,0.0,-5863.74,0.0,-4494.67,0.0,-4237.24,0.0,-5226.56,0.0,-2326.52,0.0,-5728.81,0.0,-5448.05,0.0,-3145.84,0.0,-4943.68,0.0,-5276.42,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4175,0.0,0.0,0.0,-8221.04,0.0,-10528.14,0.0,-9025.55,0.0,-9331.42,0.0,-9612.18,0.0,-8689.95,0.0,-9734.6,0.0,-8980.14,0.0,-9022.1,0.0,-8049.29,0.0,-9379.16,0.0,-10752.14,0.0,-8348.1,0.0,-10135.58,0.0,-10821.12,0.0,-10097.43,0.0,-9930.2,0.0,-10183.26,0.0,-9750.75,0.0,-10998.79,0.0,-9065.49,0.0,-8962.1,0.0,-9224.56,0.0,-8607.36,0.0,-10559.63,0.0,-9370.35,0.0,-9859.37,0.0,-8449.36,0.0,-6733.27,0.0,-10062.3,-9959.68,0.0,-8541.78,0.0,-9716.24,0.0,-9258.78,0.0,-9585.27,0.0,-7617.2,0.0,-8907.97,0.0,-9189.77,0.0,-8800.31,0.0,-9723.21,0.0,-9234.63,0.0,-9934.71,0.0,-8920.9,0.0,-11109.39,0.0,-10571.8,0.0,-8177.3,0.0,-10069.69,0.0,-10445.96,0.0,-9268.88,0.0,-10762.36,0.0,-10455.11,0.0,-10027.74,0.0,-9261.44,0.0,-9612.46,0.0,-10212.89,0.0,-8211.24,0.0,-10416.62,0.0,-11335.8,0.0,-9448.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4176,0.0,0.0,0.0,0.0,-6584.61,0.0,-3637.99,0.0,0.0,-5126.06,0.0,0.0,-5205.83,0.0,-3482.87,0.0,0.0,-5353.89,0.0,0.0,-4849.89,0.0,-5239.67,0.0,0.0,-5375.94,0.0,-5061.98,0.0,0.0,-5726.01,0.0,0.0,-5873.12,0.0,-4188.59,0.0,0.0,-5062.68,0.0,0.0,-5049.79,0.0,-2106.42,0.0,0.0,-3129.73,0.0,0.0,-4857.89,0.0,-4451.12,0.0,0.0,-6267.45,0.0,0.0,-2869.87,0.0,-3454.89,0.0,0.0,-4068.83,0.0,-4624.95,0.0,0.0,-6067.11,0.0,0.0,-3754.05,0.0,-4931.2,0.0,0.0,-4506.41,0.0,0.0,-4300.41,0.0,-5298.69,0.0,0.0,-3693.78,0.0,0.0,-5847.46,0.0,-3840.42,0.0,0.0,-5013.95,0.0,0.0,-4532.93,0.0,-3262.28,0.0,0.0,-5389.62,0.0,-3681.67,0.0,0.0,-4987.06,0.0,0.0,-5940.1,0.0,-3741.56,0.0,0.0,-4899.57,0.0,0.0,-5840.49,0.0,-4925.93,0.0,0.0,-5320.97,0.0,0.0,-1835.76,0.0,-5794.23,0.0,0.0,-5841.75,0.0,0.0,-1927.57,0.0,-5424.03,0.0,0.0,-4390.3,0.0,-4589.51,0.0,0.0,-5785.06,0.0,0.0,-7958.5,0.0,-3991.04,0.0,0.0,-3151.54,0.0,0.0,-6975.52,0.0,-6028.21,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4177,0.0,0.0,0.0,0.0,0.0,-4373.54,0.0,0.0,0.0,-5636.49,0.0,0.0,0.0,-3507.25,0.0,0.0,0.0,-5094.79,0.0,0.0,0.0,-5026.67,0.0,0.0,0.0,-5902.98,0.0,0.0,0.0,-3956.24,0.0,0.0,0.0,-5542.95,0.0,0.0,0.0,0.0,-5462.58,0.0,0.0,0.0,-4453.02,0.0,0.0,0.0,-3826.71,0.0,0.0,0.0,-4442.64,0.0,0.0,0.0,-4056.0,0.0,0.0,0.0,-5155.9,0.0,0.0,0.0,-7123.1,0.0,0.0,0.0,-4672.68,0.0,0.0,0.0,-5656.45,0.0,0.0,0.0,-5094.91,0.0,0.0,0.0,-3947.95,0.0,0.0,0.0,-3439.91,0.0,0.0,0.0,-3819.26,0.0,0.0,0.0,-3112.95,0.0,0.0,0.0,-4904.55,0.0,0.0,0.0,-4782.64,0.0,0.0,0.0,0.0,-4804.43,0.0,0.0,0.0,-3591.03,0.0,0.0,0.0,-6126.98,0.0,0.0,0.0,-5006.28,0.0,0.0,0.0,-4224.17,0.0,0.0,0.0,-4796.02,0.0,0.0,0.0,-4557.78,0.0,0.0,0.0,-4046.18,0.0,0.0,0.0,-5733.92,0.0,0.0,0.0,-5043.8,0.0,0.0,0.0,-4171.64,0.0,0.0,0.0,-5003.35,0.0,0.0,0.0,-5224.06,0.0,0.0,0.0,-3682.14,0.0,0.0,0.0,-5364.53,0.0,0.0,0.0,-4516.5,0.0,0.0,0.0,0.0,-4268.68,0.0,0.0,0.0,-5324.49,0.0,0.0,0.0,-3642.86,0.0,0.0,0.0,-6025.24,0.0,0.0,0.0,-4405.57,0.0,0.0,0.0,-6738.61,0.0,0.0,0.0,-5969.59,0.0,0.0,0.0,-3328.6,0.0,0.0,0.0
4178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5713.85,0.0,0.0,0.0,0.0,0.0,0.0,-6140.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6086.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6682.37,0.0,0.0,0.0,0.0,0.0,0.0,-4495.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5157.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6313.68,0.0,0.0,0.0,0.0,0.0,0.0,-7771.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6126.72,0.0,0.0,0.0,0.0,0.0,0.0,-5052.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4929.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7218.82,0.0,0.0,0.0,0.0,0.0,0.0,-6140.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4899.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8260.65,0.0,0.0,0.0,0.0,0.0,0.0,-6076.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6536.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6918.55,0.0,0.0,0.0,0.0,0.0,0.0,-4857.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10318.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8940.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9010.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10287.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8930.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9680.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8819.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9678.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8793.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8647.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8879.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8240.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8727.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7986.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7887.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11347.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
4180,0.0,0.0,0.0,-2990.28,0.0,-3768.09,-2109.47,0.0,-3438.41,0.0,-2516.22,0.0,-3875.22,0.0,-3278.44,0.0,-2351.15,-4255.22,0.0,-2447.67,0.0,-2140.48,0.0,-2847.47,0.0,-4305.8,0.0,-3288.68,-2550.21,0.0,-1452.16,0.0,-2486.99,0.0,-3633.07,0.0,-1240.19,-4594.63,0.0,-3209.64,0.0,-2344.35,0.0,-2023.65,0.0,-4986.87,0.0,-2142.95,-2017.36,0.0,-2786.77,0.0,-1656.71,0.0,-1601.09,0.0,-4223.24,-2524.0,0.0,-2879.89,0.0,-2493.08,0.0,-4494.18,0.0,-4176.44,0.0,-2656.3,-1962.36,0.0,-2809.43,0.0,-2749.7,0.0,-2104.6,0.0,-2408.75,-4502.95,0.0,-1538.97,0.0,-856.28,0.0,-1887.47,0.0,-3442.21,0.0,-1924.3,-1871.19,0.0,-3452.49,0.0,-1595.86,0.0,-1283.24,0.0,-3443.82,0.0,-2512.9,-2644.21,0.0,-2047.44,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4181,0.0,-5238.45,-6429.59,-5167.9,-3291.06,-5875.45,-6231.53,-4476.67,-3725.37,-5205.44,-4158.76,-2918.06,-4910.36,-4920.5,-6900.5,-3645.53,-5321.77,-3616.7,-3096.0,-4855.45,-4474.67,-4669.18,-3271.69,-4174.36,-5239.57,-5123.2,-4211.62,-5973.22,-5327.45,-5028.36,-5159.21,-5128.5,-5612.79,-5573.34,-4940.4,-5401.11,-5859.73,-4673.04,-4057.58,-5188.35,-7344.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4182,0.0,0.0,-5331.35,0.0,-3180.69,-2935.83,0.0,-4054.47,-2647.78,0.0,-3214.32,-2745.96,0.0,-4280.11,-585.12,0.0,-507.63,-3008.63,0.0,-2254.08,-3368.3,0.0,-2553.14,-2053.32,0.0,-2237.92,-1564.92,0.0,-2432.47,-2844.13,0.0,-2678.22,-1330.75,0.0,-3451.3,-3184.66,0.0,-3894.06,-3140.84,0.0,-3414.51,-3647.61,0.0,-917.49,-3717.98,0.0,-3043.81,-3919.89,0.0,-3956.85,-3226.01,0.0,-3911.18,-1735.5,0.0,-4840.11,-4476.35,0.0,-1939.82,-3087.85,0.0,-4280.48,-4268.69,-1325.64,0.0,-2942.77,-3072.0,0.0,-3682.44,-4025.26,0.0,-4237.81,-3471.78,0.0,-2246.78,-3848.76,0.0,-3940.59,-3785.95,0.0,-872.95,-3498.23,0.0,-4123.7,-3022.83,0.0,-3583.39,-3853.16,0.0,-3287.28,-4084.49,0.0,-4487.11,-4492.77,0.0,-3574.88,-4267.26,0.0,-1100.81,-4296.02,0.0,-2816.27,-2044.08,0.0,-3621.09,-2066.21,0.0,-1046.3,-3327.95,0.0,-531.69,-2702.49,0.0,-4147.08,-3729.7,0.0,-3206.29,-2270.59,0.0,-3292.72,-3604.2,-3445.03,0.0,-2026.54,-2744.29,0.0,-1705.8,-3028.75,0.0,-4138.21,-2425.23,0.0,-3803.13,-1108.07,0.0,-2831.88,-2513.58,0.0,-4518.32,-2027.36,0.0,-2272.28,-1819.41,0.0,-2482.81,-4326.96,0.0,-3813.8,-3702.82,0.0,-4630.0,-4974.6,0.0,-3359.17,-2918.99,0.0,-4393.21,-3135.62,0.0,-3489.35,-2547.43,0.0,-3240.28,-1650.8,0.0,-3172.52,-2961.14,0.0,-3549.49,-3434.14,0.0,-4070.79,-3483.65,0.0,-1918.92,-3566.48,0.0,-3223.99,-2719.32,0.0,-4460.98,,,,,,,,,,,,,,,,,,,
4183,0.0,0.0,0.0,0.0,0.0,0.0,-9326.6,0.0,0.0,0.0,-9561.78,0.0,0.0,0.0,0.0,-8279.65,0.0,0.0,0.0,-8232.22,0.0,0.0,0.0,0.0,-8482.93,0.0,0.0,0.0,-8264.23,0.0,0.0,0.0,0.0,-7663.5,0.0,0.0,0.0,-7277.04,0.0,0.0,0.0,0.0,-9619.72,0.0,0.0,0.0,-7837.22,0.0,0.0,0.0,0.0,-10645.48,0.0,0.0,0.0,-8449.21,0.0,0.0,0.0,0.0,-8235.27,0.0,0.0,0.0,0.0,-8839.01,0.0,0.0,0.0,-8768.62,0.0,0.0,0.0,0.0,-7808.32,0.0,0.0,0.0,-9985.49,0.0,0.0,0.0,0.0,-8760.82,0.0,0.0,0.0,-9293.0,0.0,0.0,0.0,0.0,-7826.33,0.0,0.0,0.0,-8108.83,0.0,0.0,0.0,0.0,-8438.35,0.0,0.0,0.0,-8906.11,0.0,0.0,0.0,0.0,-8519.27,0.0,0.0,0.0,-9483.9,0.0,0.0,0.0,0.0,-7657.82,0.0,0.0,0.0,-9931.59,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4184,0.0,0.0,-2010.9,-3596.38,-4380.34,-3850.61,-1928.34,0.0,-4301.26,-4518.37,-4181.77,-1359.76,-4301.81,-2939.9,-3890.23,-3311.86,-2496.79,-3408.05,-3363.73,0.0,-4578.95,-3556.36,-1842.39,-3565.95,-2586.97,-3703.25,-2599.15,-2180.32,-2460.77,-3740.55,-2016.02,-3859.86,0.0,-3787.31,-3474.15,-2231.6,-2879.33,-4320.26,-2497.55,-2397.96,-3867.67,-4036.26,-3093.71,-2474.89,0.0,-2138.74,-3999.2,-1496.26,-2357.63,-2436.72,-1337.15,-3415.15,-3386.66,-2228.92,-955.53,-2960.66,0.0,-3137.28,-3348.88,-3767.08,-2103.83,-1748.63,-4468.37,-2516.9,-3614.35,-2478.81,-4669.16,-4313.17,-3448.1,0.0,-1867.62,-1922.46,-1856.74,-4508.71,-3078.49,-3629.44,-2518.56,-4375.34,-4502.04,-4373.33,-3461.25,0.0,-2512.44,-2489.24,-3383.79,-2459.09,-3406.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4185,0.0,0.0,0.0,-6827.35,-7201.21,0.0,-8140.83,0.0,-7855.1,-7913.04,0.0,-8461.15,0.0,-7701.16,-9029.02,0.0,-8704.99,0.0,-7189.32,-8490.51,0.0,-9189.95,0.0,-7902.97,-10207.91,0.0,-9280.04,0.0,-8356.46,-8286.99,0.0,-8781.69,0.0,-8271.19,-9214.12,0.0,-7632.09,0.0,-8356.99,-7855.69,0.0,-9464.28,0.0,-9163.07,-9564.58,0.0,-7482.66,0.0,-7878.7,-8737.89,0.0,-9133.57,0.0,-7565.27,-8171.7,0.0,-6608.83,0.0,-8080.95,-7826.89,0.0,-9048.87,0.0,-9839.4,-6784.27,0.0,-7698.61,0.0,-7418.31,-8568.44,0.0,-9239.83,0.0,-9555.07,-8021.12,0.0,-9791.92,0.0,-7435.86,-7122.68,0.0,-7798.52,0.0,-6863.03,-5982.46,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
